Elapsed Time (s),Yaw (deg),Drift Magnitude (deg)
1.042479139,85.81423242554517,0.009849189572293002
1.04742702,85.81437234566626,0.009989109693393849
1.052446712,85.81428917886643,0.009905942893557174
1.057453444,85.81378539072112,0.0094021547482608
1.062414829,85.81371972624753,0.009336490274661957
1.06745417,85.81397148124202,0.009588245269160033
1.072405827,85.81411123345735,0.009727997484504581
1.077521844,85.8143723344172,0.009989098444331717
1.082482877,85.81420426813236,0.00982103215950844
1.087440871,85.81385890469944,0.009475668726567632
1.092419185,85.81357908370848,0.009195847735601871
1.097564835,85.81381239975026,0.00942916377740252
1.102428424,85.81399898282096,0.009615746848108835
1.107432852,85.81377509462558,0.009391858652727523
1.112466592,85.81409165372456,0.009708417751700112
1.117486221,85.81424080212555,0.00985756615269603
1.122424565,85.81440851122227,0.010025275249396916
1.127480931,85.81438968896639,0.010006452993526054
1.132436812,85.81414767283945,0.009764436866571727
1.137578782,85.81432480622651,0.009941570253653706
1.142508614,85.81443682040805,0.010053584435197545
1.147440078,85.81420377977443,0.009820543801570653
1.152433913,85.81429645901699,0.009913223044118303
1.157503656,85.81405389439145,0.009670658418575718
1.162430736,85.81398865833674,0.00960542236386047
1.167440603,85.81363408369815,0.009250847725285343
1.172434566,85.81357848796507,0.009195251992189263
1.177456339,85.81396065786417,0.009577421891297445
1.182538338,85.81433426863049,0.009951032657613879
1.187452745,85.81412011365794,0.009736877685080534
1.192497559,85.81395238846459,0.009569152491719628
1.197476577,85.81346701895825,0.009083782985375929
1.20243201,85.81310265915032,0.008719423177454444
1.207476824,85.81317731261983,0.008794076646954896
1.212440161,85.81329907064851,0.008915834675646116
1.217962949,85.81360641173184,0.009223175758984258
1.222889485,85.81379319474696,0.009409958774115624
1.227837174,85.81334534833861,0.008962112365757129
1.23252389,85.8131039734166,0.008720737443740918
1.237637347,85.81285239108965,0.00846915511679839
1.242581004,85.81284266145109,0.008459425478206549
1.247542197,85.81315950937042,0.00877627339754843
1.252528992,85.8130663484655,0.008683112492614038
1.257487977,85.8133830938353,0.008999857862450882
1.26252687,85.81358876990627,0.00920553393341454
1.267444062,85.8141112353647,0.00972799939181961
1.272732086,85.81467154291738,0.010288306944511553
1.27808853,85.81442954016887,0.010046304196013439
1.282747342,85.81434495224799,0.009961716275135545
1.287691894,85.81456912761904,0.010185891646157711
1.292641247,85.8146723277052,0.010289091732333874
1.297573447,85.81478431564153,0.010401079668652927
1.302506576,85.81482137909516,0.010438143122315453
1.307466809,85.81504443728883,0.010661201315974204
1.312480453,85.81512925824138,0.010746022268511167
1.317489137,85.81474629295161,0.010363056978730911
1.322561407,85.81475516344508,0.010371927472203089
1.327431077,85.81482060757045,0.010437371597584266
1.332495891,85.81494178799883,0.010558552025968114
1.337494718,85.81476404582615,0.010380809853265555
1.342533611,85.81465144172596,0.010268205753075172
1.347554136,85.81412021859371,0.009736982620841252
1.352489344,85.81331776109141,0.008934525118542539
1.357529485,85.81309429657495,0.0087110606020769
1.362423411,85.81289795544158,0.008514719468721333
1.367437023,85.81246007561364,0.008076839640762232
1.372413833,85.81200407507157,0.007620839098697465
1.377468823,85.81236744676815,0.007984210795273951
1.382475587,85.8123774859152,0.007994249942343844
1.387445997,85.81244319355015,0.008059957577291046
1.392458649,85.81233120582266,0.007947969849794491
1.39750967,85.81244341676951,0.008060180796633589
1.402477168,85.81276054942248,0.008377313449611885
1.407420473,85.81207036568271,0.007687129709852785
1.412474087,85.81188372417867,0.007500488205817752
1.417496819,85.8122280044831,0.00784476851022534
1.422476733,85.81215376860139,0.007770532628522124
1.427492873,85.8122751798276,0.007891943854721544
1.432428402,85.81230262774648,0.00791939177359087
1.437484448,85.81286261361998,0.008479377647119661
1.442512524,85.81325516654968,0.008871930576803673
1.447470198,85.8129098295712,0.008526593598342708
1.452526563,85.81302200619442,0.008638770221551682
1.457553744,85.81351589597217,0.009132659999321474
1.462445526,85.81429057022532,0.009907334252443462
1.467448674,85.81399207191582,0.009608835942949338
1.472430988,85.81365649133954,0.009273255366684524
1.477550461,85.81417001007469,0.00978677410183848
1.482428771,85.8147194097099,0.01033617373701551
1.48743003,85.81462711999403,0.01024388402114714
1.4924895,85.8147390109488,0.010355774975941957
1.497477543,85.81457072032107,0.010187484348200666
1.502520212,85.81449678793834,0.01011355196548282
1.507431579,85.8145532227542,0.010169986781319414
1.512448679,85.81488911758592,0.010505881613052862
1.517478964,85.81509509597787,0.010711860005000769
1.522507361,85.81511380270608,0.010730566733202272
1.527486923,85.81531038287119,0.010927146898320592
1.532426195,85.8154032542131,0.01102001824021345
1.537468257,85.81500313289615,0.010619896923268967
1.54251579,85.81464885064909,0.010265614676240818
1.547419189,85.81497434311044,0.010591107137564972
1.552641067,85.8149273696428,0.010544133669922509
1.557695001,85.81512290740969,0.010739671436818083
1.562595743,85.81564440348514,0.01126116751225634
1.567480677,85.8158201667918,0.011436930818922629
1.572491153,85.81637041047532,0.011987174502449361
1.577516349,85.81625908519084,0.011875849217981195
1.582439525,85.81661426407837,0.012231028105510038
1.587518548,85.81661402165311,0.012230785680248107
1.592435996,85.8165865199701,0.012203283997231557
1.597493162,85.8167721504108,0.012388914437944898
1.602456563,85.81709875674215,0.012715520769288158
1.607548483,85.81689355244738,0.012510316474504065
1.612444297,85.81649213064856,0.01210889467569532
1.617547193,85.81611946689185,0.011736230918975512
1.62248349,85.81597933191377,0.01159609594089738
1.627478349,85.81645522601671,0.012071990043845033
1.632491609,85.81693127716851,0.012548041195636527
1.637498756,85.81717359931233,0.012790363339455975
1.642432716,85.81732303298654,0.012939797013663048
1.647457049,85.81743480191847,0.013051565945586955
1.65245674,85.81784544791923,0.013462211946361671
1.657518386,85.8183296411207,0.013946405147838091
1.662618946,85.81883298470457,0.014449748731689086
1.667491176,85.81839460532721,0.014011369354361716
1.672499027,85.81830127209544,0.013918036122572796
1.677526336,85.81850636702075,0.014123131047877501
1.682464648,85.81878751934327,0.014404283370408603
1.687584665,85.81875998640962,0.014376750436762975
1.692543811,85.81875120392101,0.014367967948144723
1.697593008,85.81824796276395,0.013864726791080246
1.702539129,85.817986608984,0.0136033730111497
1.707753102,85.81771587259053,0.013332636617656162
1.712539408,85.81724882036181,0.012865584388938997
1.717662561,85.81782777878719,0.013444542814330569
1.722571656,85.81817285447711,0.01378961850424501
1.727619765,85.81881599348628,0.014432757513413231
1.732506875,85.81912466145995,0.014741425487091935
1.737557993,85.81918960245497,0.014806366482105605
1.742474992,85.81947925697004,0.015096020997179325
1.747659204,85.8194044074638,0.01502117149090875
1.752606157,85.81918936139024,0.014806125417383189
1.757593304,85.81958161241765,0.015198376444796616
1.762540609,85.81954409428882,0.015160858315931933
1.767849626,85.81962834382223,0.015245107849353269
1.772756193,85.81934895244807,0.014965716475195217
1.777873394,85.81996446759446,0.015581231621585577
1.782706262,85.8203286862527,0.015945450279823522
1.787630461,85.82037476935999,0.015991533387110454
1.792650922,85.82070962594513,0.01632638997226279
1.797659573,85.8203843578774,0.01600112190454197
1.802520154,85.82061769338205,0.01623445740917449
1.807598441,85.82040304765388,0.01601981168102313
1.812581235,85.82043132573628,0.016048089763416193
1.817626209,85.82038445499121,0.016001219018351834
1.822652173,85.82024482543916,0.015861589466289242
1.8275493,85.82048673857678,0.016103502603905983
1.832454939,85.820757251676,0.016374015703148552
1.837518377,85.82029998801288,0.01591675203999948
1.842461074,85.82046804676558,0.016084810792709493
1.847489982,85.82105602416638,0.016672788193529436
1.852407814,85.82181182080221,0.017428584829358777
1.857549752,85.82209186129731,0.017708625324448436
1.862437246,85.82204476151321,0.01766152554033891
1.867422088,85.82158797823837,0.017204742265497255
1.872459445,85.82163464322832,0.017251407255466717
1.877501027,85.82157802256683,0.017194786593967868
1.882497806,85.82093443978722,0.016551203814345494
1.887445366,85.8208511447451,0.016467908772254063
1.892463811,85.82048729036569,0.016104054392841672
1.897468398,85.82032025116668,0.015937015193829573
1.902477178,85.82043202965531,0.01604879368242974
1.907412066,85.82033868322627,0.015955447253399892
1.912446511,85.82033896808413,0.015955732111281495
1.917464411,85.82022666725295,0.01584343128008421
1.922649199,85.81990991327709,0.015526677304226178
1.927456273,85.8190795560653,0.014696320092440969
1.932443132,85.81864185945712,0.014258623484252737
1.937462632,85.81880085574113,0.014417619768263333
1.942469556,85.81876383535518,0.014380599382313638
1.947446238,85.81875451483793,0.014371278865060582
1.952361637,85.81865291366995,0.014269677697079776
1.957406387,85.8192772258444,0.014893989871548836
1.962413694,85.8197253215872,0.015342085614326362
1.967355495,85.81975326597342,0.015370030000555581
1.972360371,85.8197631651821,0.015379929209224376
1.977452898,85.8193808824372,0.014997646464315985
1.982426444,85.81921334979694,0.014830113824076382
1.987388566,85.81962437130117,0.015241135328312123
1.992441828,85.82019290015623,0.01580966418336888
1.997419054,85.82035120641252,0.01596797043965478
2.002389688,85.82062276512183,0.01623952914894599
2.007352033,85.82029599705886,0.015912761085990067
2.012367149,85.81984842912438,0.015465193151503819
2.017433404,85.81986729413947,0.015484058166599153
2.022464552,85.81940166882006,0.01501843284720195
2.027519446,85.81942933469308,0.01504609872022182
2.032387963,85.81978396781479,0.01540073184192043
2.037438601,85.81992358706908,0.015540351096212074
2.042370001,85.82036257700535,0.015979341032484648
2.047386909,85.82116457270764,0.016781336734782496
2.052389161,85.82169667357036,0.017313437597491085
2.057414133,85.82192055305607,0.01753731708319057
2.062402752,85.82231278640411,0.017929550431249074
2.067407691,85.82268547024681,0.018302234273960473
2.072353108,85.82309603732087,0.018712801347998548
2.077438051,85.82349781937116,0.019114583398287286
2.082416782,85.82411335147131,0.01973011549845899
2.087381111,85.82426286008952,0.0198796241166358
2.092375298,85.82452486263888,0.02014162666600849
2.097408303,85.82474830118117,0.020365065208308934
2.102415899,85.82498201956771,0.020598783594856788
2.107411974,85.82471117068606,0.02032793471318461
2.112351086,85.82438485253026,0.020001616557372266
2.117440734,85.82441347926014,0.020030243287258737
2.122356037,85.82460881675637,0.020225580783506128
2.127382386,85.8247584135381,0.02037517756523382
2.13247789,85.82510333911426,0.02072010314141485
2.137452716,85.82457114087673,0.02018790490386191
2.142408597,85.82427328741039,0.019890051437529678
2.147410144,85.82411431770508,0.019731081732218665
2.152491503,85.82399252458167,0.019609288608803645
2.157497691,85.82373195066079,0.01934871468790433
2.162436035,85.82319981185455,0.01881657588168728
2.167384492,85.82265017690085,0.01826694092798148
2.172394712,85.82203418590785,0.017650949934988558
2.177419076,85.82293853075973,0.01855529478684565
2.182371054,85.82352577307452,0.019142537101658835
2.187412635,85.82361887047729,0.01923563450442723
2.192376196,85.8235902767926,0.01920704081974057
2.197455603,85.82332845048718,0.018945214514317216
2.202381787,85.8231039498166,0.018720713843719226
2.207389319,85.82249843311007,0.018115197137191834
2.212373297,85.82235747938486,0.017974243412000157
2.217416479,85.82277721760329,0.01839398163042356
2.222375848,85.82285169618082,0.01846846020793941
2.22743903,85.8226090622455,0.018225826272639762
2.23241312,85.82265587459156,0.018272638618674505
2.237491535,85.82286118341247,0.018477947439614763
2.242373653,85.82306638045192,0.01868314447907018
2.247411202,85.82290822965615,0.018524993683284557
2.252436207,85.82283426030978,0.018451024336898093
2.257452315,85.82311374264762,0.018730506674741923
2.262376739,85.82309415458168,0.01871091860880786
2.267386926,85.82287068333247,0.018487447359616847
2.272381625,85.82284269228462,0.01845945631177523
2.277489066,85.82271184122855,0.018328605255691546
2.282543416,85.82262886838137,0.01824563240852201
2.287453567,85.82324364178646,0.018860405813607664
2.292456522,85.82354256908408,0.01915933311120289
2.297459286,85.82340324705656,0.019020011083690117
2.302416959,85.82332830132538,0.018945065352511097
2.307388169,85.82367331280487,0.01929007683201363
2.31239762,85.82356061470468,0.01917737873180186
2.317419361,85.82398947194628,0.019606235973410695
2.322393579,85.82424183070637,0.01985859473349451
2.327387734,85.82396120830194,0.019577972329081993
2.332393602,85.82351419049421,0.019130954521322668
2.337437775,85.82355187033012,0.019168634357271577
2.342433946,85.82323532829524,0.018852092322381966
2.347418533,85.82317930852358,0.018796072550713083
2.352393871,85.82335596629284,0.01897273031996344
2.357460317,85.82318825399705,0.018805018024184324
2.362401158,85.82298354469052,0.01860030871764953
2.367367567,85.8230861094953,0.018702873522454394
2.37239046,85.82298365961316,0.01860042364027561
2.377422473,85.82311362815246,0.018730392179607834
2.382414451,85.82345908723394,0.01907585126108969
2.387381821,85.82329167851539,0.018908442542537585
2.392390153,85.82317959498573,0.01879635901286647
2.397539483,85.82355267813628,0.01916944216340424
2.402434786,85.82361789808225,0.019234662109373357
2.40740782,85.82311503406488,0.0187317980919999
2.412389366,85.82318005242365,0.0187968164508002
2.417430627,85.82272308899239,0.018339853019519837
2.422413422,85.82289049281435,0.018507256841468065
2.427411097,85.82316106695303,0.01877783098018586
2.432405508,85.8233471411308,0.01896390515791936
2.437439185,85.82305791525704,0.018674679284164507
2.442397242,85.82294549346398,0.01856225749110391
2.447428519,85.82300133657196,0.018618100599092007
2.452401873,85.82307541208222,0.01869217610936585
2.457506913,85.82313096520431,0.01874772923145131
2.462424489,85.82283292991598,0.018449693943112938
2.46747551,85.82323396829648,0.01885073232361217
2.472408927,85.82331783321928,0.01893459724639765
2.477425547,85.82315864972122,0.01877541374834839
2.482398357,85.82340095408972,0.0190177181168365
2.48740112,85.823708905258,0.019325669285140866
2.492398379,85.82392306715539,0.019539831182530533
2.49742908,85.82367092661286,0.01928769063999808
2.502427075,85.82327101750317,0.0188877815303235
2.507385004,85.82289786413777,0.018514628164919136
2.512431194,85.82249682073329,0.018113584760441177
2.517431973,85.82238399424196,0.018000758269099245
2.522396111,85.82288802171246,0.018504785739583626
2.527442652,85.82261838241882,0.01823514644596036
2.532425639,85.82213264966451,0.017749413691647044
2.537451859,85.82219763945058,0.017814403477718083
2.54242723,85.82252378182622,0.01814054585335685
2.547390599,85.82235520281533,0.017971966842458036
2.552470614,85.82217793706445,0.017794701091580434
2.557562886,85.82222425525094,0.01784101927806576
2.562511887,85.82217850868105,0.017795272708195784
2.567387796,85.82256121889176,0.018177982918890032
2.572419329,85.82277570328449,0.018392467311624066
2.577463534,85.82286913472875,0.018485898755888217
2.582397239,85.82253284848902,0.018149612516139228
2.587395426,85.8223930684691,0.01800983249623299
2.592398669,85.82202030211185,0.017637066138992043
2.597459323,85.8219543492519,0.01757111327902968
2.60236029,85.82210407417752,0.017720838204643933
2.607429521,85.82221562709043,0.01783239111756854
2.612420411,85.82231821726091,0.017934981288060325
2.617461033,85.82203831742281,0.01765508144994812
2.622412626,85.82149727503243,0.01711403905956443
2.627448895,85.82184255073305,0.01745931476018668
2.632375046,85.82240170016962,0.0180184641967639
2.637439893,85.82284000488366,0.018456768910799125
2.642409759,85.823633271015,0.019250035042114956
2.64752952,85.82464053559553,0.020257299622675147
2.652506138,85.82531229537908,0.020929059406204813
2.657685998,85.82504173041373,0.020658494440868272
2.66257202,85.82479980198255,0.02041656600969429
2.667478554,85.82481852697725,0.020435291004381108
2.672544009,85.82493969351194,0.02055645753908433
2.677560213,85.82551724648172,0.021134010508862374
2.682526047,85.82552605345447,0.02114281748159412
2.687542955,85.82572207163244,0.02133883565956989
2.692460178,85.82587133858654,0.02148810261368056
2.69751472,85.82630933891743,0.021926102944561654
2.702424359,85.82672863211799,0.022345396145142804
2.707421234,85.82688698958852,0.022503753615636186
2.712683562,85.82689615879087,0.02251292281800027
2.717847709,85.82689694963744,0.022513713664575705
2.722682208,85.82677558053733,0.02239234456446682
2.727678635,85.82688805477095,0.02250481879808045
2.732669078,85.82727025248245,0.02288701650958721
2.737728004,85.82756852764449,0.023185291671619323
2.742774066,85.82803466654856,0.02365143057568916
2.747826272,85.82812706479442,0.02374382882154859
2.753359876,85.82829530824372,0.02391207227085007
2.757942076,85.8285475973836,0.02416436141072924
2.762920838,85.82876264606355,0.024379410090681196
2.767747657,85.82860404674122,0.02422081076836717
2.772758517,85.82822065927166,0.02383742329878116
2.77775248,85.82795004120437,0.023566805231514328
2.782963125,85.82773503572457,0.023351799751688055
2.787778616,85.8279209916318,0.02353775565894362
2.7926351,85.82833160842469,0.023948372451819584
2.7976426,85.82817288890368,0.023789652930822705
2.802728695,85.82781766601141,0.023434430038538734
2.807739619,85.82766920552179,0.02328596954892643
2.812637193,85.82732291520168,0.02293967922881702
2.817896833,85.82733260005512,0.02294936408224739
2.822652769,85.82735130544228,0.022968069469399815
2.827649996,85.82736994003537,0.02298670406249392
2.83253093,85.82740810335609,0.023024867383211065
2.837534173,85.82713718399617,0.022753948023322368
2.842615404,85.82676412808259,0.022380892109706337
2.847430255,85.82679260882233,0.022409372849461262
2.852449851,85.82669834681708,0.022315110844231257
2.857518378,85.82728599992603,0.02290276395317688
2.862515093,85.82744413630938,0.023060900336495244
2.867504928,85.82807808054412,0.023694844571258075
2.872486282,85.82840441706317,0.024021181090295485
2.877724064,85.82833910491017,0.02395586893729815
2.882491489,85.82860108011909,0.02421784414621569
2.887537934,85.82933790668974,0.024954670716892564
2.892441653,85.8298318203004,0.02544858432755092
2.897468898,85.8304108455133,0.026027609540417912
2.902422699,85.83131522982299,0.02693199385010916
2.90741311,85.83153866325576,0.027155427282886675
2.91243133,85.83174370565702,0.027360469684155148
2.917478031,85.83169670906234,0.027313473089478263
2.922728166,85.83161274401351,0.02722950804064319
2.927638701,85.8317069618487,0.027323725875830998
2.932560821,85.83186556264101,0.027482326668146508
2.937525791,85.83144583388462,0.027062597911746058
2.94252849,85.83155763780123,0.027174401828346573
2.947498228,85.83126950081055,0.026886264837664358
2.95255997,85.83152013947019,0.027136903497315228
2.957549005,85.83170696804989,0.027323732077022073
2.962523735,85.83196881892229,0.027585582949406006
2.967470784,85.83210843591833,0.02772519994547838
2.972600881,85.83238875485208,0.028005518879225182
2.977529369,85.83265919627027,0.02827596029741634
2.982583239,85.83290225397101,0.028519017998142753
2.987566258,85.83365707061249,0.029273834639631638
